kayit_id,banka,baslik,url,onerilen_tur,guven,gerekce,metin_basi,ONAY_E_H,DUZELTILMIS_TUR,NOT
vakif_katilim-68cf011cdc4a,vakif_katilim,Vakıf Katılım'da Bir Başvurunuz Yeter!,https://www.vakifkatilim.com.tr/tr/kendim-icin/dijital-bankacilik/vakif-katilimda-bir-basvurunuz-yeter,Diğer / Kampanya Değil,0.7,kampanya sayfasi degil,"Vakıf Katılım'da Bir Başvurunuz Yeter! İster Vakıf Katılımlı olun ister olmayın; bankacılık ürünlerimize dijital kanallarımızdan başvurun, süreçlerinizi biz takip edelim! Başvuru Yap Nedir? Artık Vakıf Katılım ürünlerine",,,
vakif_katilim-da0d3581f507,vakif_katilim,Hesaplar | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/hesaplar,Diğer / Kampanya Değil,0.7,kampanya sayfasi degil,"Hesaplar Vakıf Katılım ile tasarruflarınızı; ister vadesiz olarak “Özel Cari Hesaplar” da, isterseniz kâr-zarar ortaklığına dayalı getiri sağlayan “Katılma Hesapları” ürünlerimiz ile değerlendirebilirsiniz. Özel Cari Hes",,,
vakif_katilim-0fb8867d0876,vakif_katilim,Katılma Hesapları | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/hesaplar/katilma-hesaplari,Diğer / Kampanya Değil,0.45,kampanya sayfasi degil,"Katılma Hesapları Katılma Hesabı, kâr-zarar ortaklığı çerçevesinde açılan ve katılım bankacılığı prensipleri doğrultusunda değerlendirilen fonlardan elde edilen getirinin hesap sahibi ile paylaşıldığı bir hesap türüdür.",,,
vakif_katilim-e8345dfbdeb7,vakif_katilim,Özel Cari Hesaplar | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/hesaplar/ozel-cari-hesaplar,Diğer / Kampanya Değil,0.7,kampanya sayfasi degil,"Özel Cari Hesaplar Özel cari hesaplar, vadesiz olarak açılan istenildiği zaman para yatırılıp çekilebilen ve kâr payı dağıtımı yapılmayan hesaplardır. Özel Cari Hesaplar Nedir? Cari hesaplar vadesiz olarak açılan, isteni",,,
vakif_katilim-ecad2fdab4aa,vakif_katilim,POS Ürünleri | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/pos-urunleri,Diğer / Kampanya Değil,0.7,kampanya sayfasi degil,"POS Ürünleri Kartlı tahsilatlarınızı Vakıf katılım POS ile güvenle gerçekleştirin. Yazar Kasa POS Vakıf Katılım'ın satış işlemlerini kaydeden ve aynı anda banka kartlarıyla ödeme alınmasını sağlayan, ödeme kaydedici ciha",,,
vakif_katilim-4b5187433907,vakif_katilim,Sanal POS | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/pos-urunleri/sanal-pos,Diğer / Kampanya Değil,0.7,kampanya sayfasi degil,"Sanal POS Vakıf Katılım’dan Sanal POS al, sanal işyerinde güvende kal! Sanal POS Nedir? Sanal POS, internet üzerinden ürün ve hizmet satışı yapan firmaların kredi kartı, banka kartı, ön ödemeli kart veya sanal kartlarla",,,
vakif_katilim-0873d26129a4,vakif_katilim,Mobilde POS | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/pos-urunleri/mobildepos,Diğer / Kampanya Değil,0.7,kampanya sayfasi degil,"MobildePOS Tahsilatlarınız MobildePOS ile anında cebinizde! Mobilde POS Nedir? Vakıf Katılım MobildePOS; üye iş yeri olan müşterilerimizin akıllı cep telefonlarını POS’a dönüştürerek, hızlı ve güvenilir şekilde ödeme alm",,,
vakif_katilim-696a24da3beb,vakif_katilim,Mail Order | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/pos-urunleri/mail-order,Kart Kampanyası,0.346,eslesen alanlar: govde,"Mail Order Uzak mesafeli tahsilat imkanı sunan kartsız ödeme çözümüdür. Mail Order Nedir? Ödeme yapacak kartın fiziken pos cihazının yanında olmadan, kart bilgilerinin ( kart no, son kullanım tarihi ve CVV ) pos cihazı ü",,,
vakif_katilim-17d0caaa8612,vakif_katilim,Yazar Kasa POS | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/pos-urunleri/yazar-kasa-pos,Kart Kampanyası,0.472,eslesen alanlar: govde,"Yazar Kasa POS Vakıf Katılım'ın satış işlemlerini kaydeden ve aynı anda banka kartlarıyla ödeme alınmasını sağlayan, ödeme kaydedici cihazdır. Yazar Kasa POS Nedir? Yazarkasa POS, tek bir cihaz üzerinden hem ödeme alma h",,,
vakif_katilim-150b9ffcc78c,vakif_katilim,Mobil GPRS POS | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/pos-urunleri/mobil-gprs-pos,Diğer / Kampanya Değil,0.7,kampanya sayfasi degil,Mobil GPRS POS Sadece kasada değil; istediğiniz her yerde ödeme alın! Mobil GPRS POS Nedir? GPRS teknolojisini kullanarak GSM operatörlerinin kapsama alanı içindeki tüm noktalarda kesintisiz tahsilat yapabilen bir POS ci,,,
vakif_katilim-9a645b8e7668,vakif_katilim,Sabit ADSL POS | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/pos-urunleri/sabit-adsl-pos,Diğer / Kampanya Değil,0.3,kampanya sayfasi ama tur belirlenemedi,"Sabit ADSL POS Sabit ADSL POS ile ödeme alın, yerinizde kalın! Sabit ADSL POS Nedir? İş yerinde masaüstü POS olarak kullanılan ve mevcut ADSL internet hattı üzerinden bağlantı kuran POS cihazıdır. Yoğun tahsilat yapan iş",,,
vakif_katilim-8b0e659e8813,vakif_katilim,Taksitli Sanal POS | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/pos-urunleri/taksitli-sanal-pos,Yatırım Ürünü Kampanyası,0.372,eslesen alanlar: govde,p@ket Pay Taksitli Sanal POS p@ket Pay Taksitli Sanal POS ile tüm müşterilerinize taksitli işlem fırsatı Taksitli Sanal POS Nedir? Mobil cihaz üzerinden kolayca satış yapma imkânı sağlar ve müşterilere taksitli ödeme çöz,,,
vakif_katilim-dce3ca5e5124,vakif_katilim,Hesaplar | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/hesaplar,Diğer / Kampanya Değil,0.45,kampanya sayfasi degil,"Hesaplar Cari Hesap Vadesiz olarak TL, döviz ve kıymetli maden cinsinden açabileceğiniz ve karşılığında kâr payı dağıtımı yapılmayan hesap türüdür. Katılma Hesapları Katılma hesapları, ""emek-sermaye ortaklığı"" çerçevesin",,,
vakif_katilim-8c532833c0b6,vakif_katilim,Cari Hesap | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/hesaplar/cari-hesap,Diğer / Kampanya Değil,0.7,kampanya sayfasi degil,"Cari Hesap Vadesiz olarak TL, döviz ve kıymetli maden cinsinden açabileceğiniz ve karşılığında kâr payı dağıtımı yapılmayan hesap türüdür. Cari Hesap Nedir? Cari hesaplar vadesiz olarak açılan, istenildiği zaman para yat",,,
vakif_katilim-1810ebaeaf08,vakif_katilim,Katılma Hesapları | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/hesaplar/katilma-hesaplari,Diğer / Kampanya Değil,0.45,kampanya sayfasi degil,"Katılma Hesapları Katılma hesapları, ""emek-sermaye ortaklığı"" çerçevesinde kullandırılan fonlardan elde edilen gelirlerin hesap sahipleri ile Vakıf Katılım arasında paylaştırıldığı hesap türüdür. Günlük Hesap Günlük Hesa",,,
vakif_katilim-a6880eddf6fe,vakif_katilim,Çeyrek Altın Hesabı | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/hesaplar/ceyrek-altin-hesabi,Yatırım Ürünü Kampanyası,0.66,"eslesen alanlar: url,baslik,breadcrumb,govde",Çeyrek Altın Hesabı Altın birikimlerinizi güvenle koruma altına alıp ekonomiye kazandırarak değerine değer katabilirsiniz. Çeyrek Altın Hesabı İçeriği Nedir? T.C. Darphane ve Damga Matbaası Genel Müdürlüğü ile yapılan iş,,,
vakif_katilim-747c4aa2b286,vakif_katilim,Yuvam Hesap | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/hesaplar/katilma-hesaplari/yuvam-hesap,Diğer / Kampanya Değil,0.7,kampanya sayfasi degil,Yuvam Hesap Kurlardaki değişikliklere karşı yurt dışı yerleşik tasarruf sahibi vatandaşlarımızı koruyan YUVAM Hesap Vakıf Katılım’da. Yuvam Hesap İçeriği Nedir? Yurt dışı yerleşik gerçek kişiler için hesap açılabilecekti,,,
vakif_katilim-c9e8cb9f3ddc,vakif_katilim,Çeyiz Hesabı | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/hesaplar/katilma-hesaplari/ceyiz-hesabi,Yatırım Ürünü Kampanyası,0.504,eslesen alanlar: govde,Çeyiz Hesabı Vakıf Katılım ile şimdiden birikim yapın devlet desteğiyle mutlu yuvanıza girin. Çeyiz Hesabı Nedir? Çeyiz Hesabı ile 3 yıl düzenli birikim yaparak 27 yaşınızı doldurmadan önce evlenmeniz durumunda hem Vakıf,,,
vakif_katilim-6dc8c383a039,vakif_katilim,Konut Hesabı | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/hesaplar/katilma-hesaplari/konut-hesabi,Yatırım Ürünü Kampanyası,0.504,eslesen alanlar: govde,Konut Hesabı Vakıf Katılım’da birikimini yapmaya başla; hem kâr payı hem de %20’ye kadar devlet katkısıyla konut sahibi olma fırsatı yakala. İçeriği Nedir? Konut hesabından kimler yararlanabilir? 07/04/2015 tarihi itibar,,,
vakif_katilim-348be42d3358,vakif_katilim,Katılma Hesabı | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/hesaplar/katilma-hesaplari/katilma-hesabi,Yatırım Ürünü Kampanyası,0.857,"eslesen alanlar: url,baslik,breadcrumb,govde","Katılma Hesabı Katılma hesapları, ""emek-sermaye ortaklığı"" çerçevesinde kullandırılan fonlardan elde edilen gelirlerin hesap sahipleri ile Vakıf Katılım arasında paylaştırıldığı hesap türüdür. Müşteri Ol Özellikler Katıl",,,
vakif_katilim-0a6c04e6b563,vakif_katilim,Altın Katılma Hesabı | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/hesaplar/katilma-hesaplari/altin-katilma-hesabi,Yatırım Ürünü Kampanyası,0.644,"eslesen alanlar: url,baslik,breadcrumb,govde","Altın Katılma Hesabı Birikimlerin altın olarak değerlenmesini sağlarken aynı zamanda kazandıran hesap türüdür. Kâr Payı Hesaplama Altın Katılma Hesabı Nedir? Altın Katılma Hesabı, hesap sahiplerine hem tasarruf hem de ka",,,
vakif_katilim-72cde7b7614d,vakif_katilim,Birikimini Vakıf Katılım’da değerlendirenler her gün kazanıyor!,https://www.vakifkatilim.com.tr/tr/diger/musteri/birikimini-vakif-katilimda-degerlendirenler-her-gun-kazaniyor,Yatırım Ürünü Kampanyası,0.85,"eslesen alanlar: url,baslik,govde","Birikimini Vakıf Katılım’da değerlendirenler her gün kazanıyor! SMS linki ya da QR kod aracılığıyla mobil uygulamayı indirip hemen müşterimiz olun, Günlük Hesap’ta size özel hoş geldin oranından yararlanmanın keyfini çık",,,
vakif_katilim-af305a465dd3,vakif_katilim,Fast Fonların Anlık ve Sürekli Transferi | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/odemeler-ve-hizmetler/hizmetler/fast-fonlarin-anlik-ve-surekli-transferi,Diğer / Kampanya Değil,0.7,kampanya sayfasi degil,"FAST-Fonların Anlık ve Sürekli Transferi FAST, farklı bankalara kayıtlı hesaplar arasında para transferlerinin 365 gün 24 saat ve anlık olarak gerçekleştirilmesini sağlayan bir ödeme sistemidir. FAST Nedir? FAST (Fonları",,,
vakif_katilim-4da5c16825ad,vakif_katilim,KOBİ | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/kobi,Diğer / Kampanya Değil,0.7,kampanya sayfasi degil,"KOBİ Vakıf Katılım'da Bir Başvurunuz Yeter! İster Vakıf Katılımlı olun ister olmayın; bankacılık ürünlerimize dijital kanallarımızdan başvurun, süreçlerinizi biz takip edelim! Detaylı İncele İşlerinizi kolaylaştırmak ve",,,
vakif_katilim-f2beea7f7bfb,vakif_katilim,Garantili Fon Transferi | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/nakit-yonetimi/tahsilat-sistemleri/garantili-fon-transferi-gft,Yatırım Ürünü Kampanyası,0.644,"eslesen alanlar: url,baslik,breadcrumb,govde","Garantili Fon Transferi-GFT Ticarette oyunun kuralları değişiyor! Garantili Fon Transferi Nedir? Garantili Fon Transferi (GFT), mal veya hizmet alan işletmelerin vadeli ödemelerini Vakıf Katılım garantörlüğünde yapmasını",,,
vakif_katilim-8fd5c098bbaa,vakif_katilim,Ticari | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/ticari,Diğer / Kampanya Değil,0.7,kampanya sayfasi degil,"Ticari Vakıf Katılım'da Bir Başvurunuz Yeter! İster Vakıf Katılımlı olun ister olmayın; bankacılık ürünlerimize dijital kanallarımızdan başvurun, süreçlerinizi biz takip edelim! Detaylı İncele Ferah Kart’la gönlünüzce al",,,
vakif_katilim-2d4f404ecc5d,vakif_katilim,Sigorta ve Emeklilik | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/sigorta-ve-emeklilik,Diğer / Kampanya Değil,0.45,kampanya sayfasi degil,"Sigorta ve Emeklilik Tasarrufların faiz hassasiyeti ile değerlendirildiği, birikimlerin devlet katkısı ile desteklendiği Bireysel Emeklilik planlarına Vakıf Katılım aracılığı ile sahip olabilirsiniz. Sigorta Sağlığınız b",,,
vakif_katilim-25f15f2dfa12,vakif_katilim,Bireysel Bankacılık | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/bireysel-bankacilik,Diğer / Kampanya Değil,0.7,kampanya sayfasi degil,"Bireysel Bankacılık Vakıf Katılım'da Bir Başvurunuz Yeter! İster Vakıf Katılımlı olun ister olmayın; bankacılık ürünlerimize dijital kanallarımızdan başvurun, süreçlerinizi biz takip edelim! Detaylı İncele Çeyrek altınla",,,
vakif_katilim-47dc5d3be370,vakif_katilim,Kar Paylaşımlı Finansman Hayat Sigortası | Bireysel,https://www.vakifkatilim.com.tr/tr/kendim-icin/sigorta-ve-emeklilik/sigorta/diger-sigorta-hizmetleri/kar-paylasimli-finansman-hayat-sigortasi,Finansman Kampanyası,0.578,"eslesen alanlar: url,baslik,breadcrumb,govde","Kâr Paylaşımlı Finansman (Hayat) Sigortası Vakıf Katılım’dan finansman bağlantılı Kâr Paylaşımlı Finansman (Hayat) Sigortası yaptırıp, sevdiklerinizi doğabilecek borç yükünden kurtarabilirsiniz. Hayat Sigortası Nedir? Fi",,,
vakif_katilim-7e5b03ceff14,vakif_katilim,Ara Dönem Kar Payı Ödemeli Katılma Hesabı | Kurumsal,https://www.vakifkatilim.com.tr/tr/isim-icin/hesaplar/katilma-hesaplari/ara-donem-kar-payi-odemeli-katilma-hesabi,Yatırım Ürünü Kampanyası,0.66,"eslesen alanlar: url,baslik,breadcrumb,govde",Ara Dönem Kâr Payı Ödemeli Katılma Hesabı Vakıf Katılım ile yüksek kâr payı oranlarından faydalanırken kârınızı ne zaman alacağınızı da kendiniz belirleyebilirsiniz. Ara Dönem Kâr Payı Ödemeli Katılma Hesabı Nedir? Ara D,,,
vakif_katilim-49a666612b81,vakif_katilim,Kâr Paylaşım Oranları ile ilgili Sıkça Sorulan Sorular,https://www.vakifkatilim.com.tr/tr/diger/yardim-merkezi/kendim-icin-detay/kar-paylasim-oranlari,Diğer / Kampanya Değil,0.45,kampanya sayfasi degil,"Kâr Paylaşım Oranları ile ilgili Sıkça Sorulan Sorular Kâr paylaşım oranı, kâr zarar ortaklığı çerçevesinde toplanan fonların hesap sahipleriyle Vakıf Katılım arasında paylaştırılarak dağıtılan getiridir. Hesaptaki bakiy",,,
vakif_katilim-adbef1bc14ad,vakif_katilim,Ara Dönem Kâr Payı Ödemeli Katılma Hesabı ile ilgili Sıkça Sorulan Sor,https://www.vakifkatilim.com.tr/tr/diger/yardim-merkezi/kendim-icin-detay/ara-donem-kar-payi-odemeli-katilma-hesabi,Yatırım Ürünü Kampanyası,0.852,"eslesen alanlar: url,baslik,govde",Ara Dönem Kâr Payı Ödemeli Katılma Hesabı ile ilgili Sıkça Sorulan Sorular Hesabın vadesi içinde en fazla iki defa para çekebilirsiniz ve çekeceğiniz tutar hesabınızdaki anaparanın yarısından fazla olamaz.* Kredi kuruluş,,,
vakif_katilim-9545720410e5,vakif_katilim,"VKart ile Şarj Et, Yola Devam Et!",https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/vkart-ile-sarj-et-yola-devam-et_2,Yatırım Ürünü Kampanyası,0.367,eslesen alanlar: govde,"VKart ile Şarj Et, Yola Devam Et! Kampanya Geçerlilik Tarihi Kampanya Süresi Dolmuştur Kampanya Şartları • Kampanya, bireysel Vakıf Katılım Kredi Kartları ile elektrikli araç şarj istasyonlarından yapılacak işlemler için",,,
vakif_katilim-c3b2821f3c41,vakif_katilim,VKart Mastercard ile IKEA’da 1.000 TL İndirim,https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/vkart-mastercard-ile-ikeada-1000-tl-indirim_1,Kart Kampanyası,0.346,eslesen alanlar: govde,"VKart Mastercard ile IKEA’da 1.000 TL İndirim Kampanya Geçerlilik Tarihi Kampanya Süresi Dolmuştur Kampanya Şartları • 14.11.2026 – 15.03.2026 tarihleri arasında Masterpass’e kayıtlı Vakıf Katılım Mastercard sahipleri, w",,,
vakif_katilim-ccec72a3a0f1,vakif_katilim,Mastercard Kredi Kartınızla n11 Alışverişinize 300 TL İndirim,https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/mastercard-kredi-kartinizla-n11-alisverisinize-300-tl-indirim_1,Kart Kampanyası,0.645,"eslesen alanlar: url,baslik,govde","Mastercard Kredi Kartınızla n11 Alışverişinize 300 TL İndirim Kampanya Geçerlilik Tarihi Kampanya Süresi Dolmuştur Kampanya Şartları • Kampanya, 16 Aralık 2025 – 7 Ocak 2026 tarihleri arasında geçerlidir. • Mastercard lo",,,
vakif_katilim-53451cfec2f3,vakif_katilim,Mastercard Kredi Kartınızla 200 TL Martı Kuponu,https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/mastercard-kredi-kartinizla-200-tl-marti-kuponu,Kart Kampanyası,0.645,"eslesen alanlar: url,baslik,govde","Mastercard Kredi Kartınızla 200 TL Martı Kuponu Kampanya Geçerlilik Tarihi Kampanya Süresi Dolmuştur Kampanya Detayları Mastercard logolu Vakıf Katılım Kredi Kartınızı Masterpass’e kaydedin, www.masterpassplus.com intern",,,
vakif_katilim-df3f10a4207f,vakif_katilim,3 Ay Ertelemeli Taşıt Finansmanı,https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/3-ay-ertelemeli-tasit-finansmani,Taşıt Finansmanı Kampanyası,0.796,"eslesen alanlar: url,baslik,govde","3 Ay Ertelemeli Taşıt Finansmanı Kampanya Geçerlilik Tarihi Kampanya Süresi Dolmuştur Kampanya Detayları Hayalinizdeki Araç Başka Bahara Kalmasın! 48 ay vadeye kadar, sıfır ve 2. el araçlarda tüm vadelerde uygun kâr oran",,,
vakif_katilim-f1260be690c0,vakif_katilim,VKart ile LCW Hediye Çeki,https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/vkart-ile-lcw-hediye-ceki_1,Kart Kampanyası,0.346,eslesen alanlar: govde,VKart ile LCW Hediye Çeki Kampanya Geçerlilik Tarihi Kampanya Süresi Dolmuştur Kampanya Detayları 1 - 30 Kasım 2025 tarihleri arasında Vakıf Katılım Kredi Kartı ile giyim sektöründe tek seferde 500 TL ve üzeri alışveriş,,,
vakif_katilim-e78e53d1f4e9,vakif_katilim,TROY Kart’la Pazarama’da 200 TL indirim!,https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/troy-kartla-pazaramada-200-tl-indirim,Kart Kampanyası,0.698,"eslesen alanlar: baslik,govde",TROY Kart’la Pazarama’da 200 TL indirim! Kampanya Geçerlilik Tarihi Kampanya Süresi Dolmuştur Kampanya Detayları TROY logolu Vakıf Katılım Banka veya Kredi Kartınızı www.pazarama.com.tr ya da Pazarama mobil uygulamasında,,,
vakif_katilim-66d72d521c15,vakif_katilim,VKart Mastercard ile IKEA’da 1000 TL İndirim,https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/vkart-mastercard-ile-ikeada-1000-tl-indirim,Kart Kampanyası,0.346,eslesen alanlar: govde,"VKart Mastercard ile IKEA’da 1000 TL İndirim Kampanya Geçerlilik Tarihi Kampanya Süresi Dolmuştur Kampanya Şartları • 14.11.2025 – 14.12.2025 tarihleri arasında Masterpass’e kayıtlı Vakıf Katılım Mastercard sahipleri, ww",,,
vakif_katilim-c2f1b3190800,vakif_katilim,VKart ile A101 Hediye Çeki,https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/vkart-ile-a101-hediye-ceki,Kart Kampanyası,0.346,eslesen alanlar: govde,VKart ile A101 Hediye Çeki Kampanya Geçerlilik Tarihi Kampanya Süresi Dolmuştur Kampanya Detayları 1 - 31 Ekim 2025 tarihleri arasında bireysel Vakıf Katılım Kredi Kartınız ile market sektöründe tek seferde 500 TL ve üze,,,
vakif_katilim-74f984610587,vakif_katilim,VKart Mastercard ile 3 GB İnternet Fırsatı,https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/vkart-mastercard-ile-3-gb-internet-firsati,Kart Kampanyası,0.346,eslesen alanlar: govde,VKart Mastercard ile 3 GB İnternet Fırsatı Kampanya Geçerlilik Tarihi Kampanya Süresi Dolmuştur Kampanya Detayları Mastercard logolu Vakıf Katılım Kredi Kartınızı Masterpass’e kaydedin. Turkcell uygulaması ya da www.turk,,,
vakif_katilim-3b6b783e73dd,vakif_katilim,Mastercard Kredi Kartınızla n11 Alışverişinize 300 TL İndirim,https://www.vakifkatilim.com.tr/tr/kendim-icin/kampanyalar/detay/mastercard-kredi-kartinizla-n11-alisverisinize-300-tl-indirim,Kart Kampanyası,0.645,"eslesen alanlar: url,baslik,govde","Mastercard Kredi Kartınızla n11 Alışverişinize 300 TL İndirim Kampanya Geçerlilik Tarihi Kampanya Süresi Dolmuştur Kampanya Şartları • Kampanya, 01.11.2025-15.11.2025 tarihleri arasında geçerlidir. • Mastercard logolu Va",,,
