pasaj_id,span_no,banka,etiket,yakalanan,normal_deger,guven,baglam,ONAY_E_H,DUZELTILMIS_ETIKET,NOT
ziraat_katilim-41ef8dab7801-p101,0,ziraat_katilim,VADE_SURESI,120 ay,"{""deger"": 120, ""birim"": ""ay""}",0.85,Kâr oranı (60-⟪120 ay⟫ vade) KKDF ve BSMV'den muaftır.,,,
ziraat_katilim-41ef8dab7801-p103,0,ziraat_katilim,VADE_SURESI,120 ay,"{""deger"": 120, ""birim"": ""ay""}",0.85,Tahsis Ücreti (1-⟪120 ay⟫ vade) BSMV'den muaftır.,,,
ziraat_katilim-41ef8dab7801-p104,0,ziraat_katilim,VADE_SURESI,120 ay,"{""deger"": 120, ""birim"": ""ay""}",0.85,Yıllık Maliyet Oranı 80.000 -TL ⟪120 ay⟫ vadeli Kentsel Dönüşüm Güçlendirme Konut/İşyeri Finansmanı,,,
ziraat_katilim-41ef8dab7801-p109,0,ziraat_katilim,VADE_SURESI,84 ay,"{""deger"": 84, ""birim"": ""ay""}",0.85,Erken Kapama Komisyonu (1-⟪84 ay⟫ vade) Hayat Sigortası,,,
ziraat_katilim-41ef8dab7801-p112,0,ziraat_katilim,VADE_SURESI,84 ay,"{""deger"": 84, ""birim"": ""ay""}",0.85,Kâr oranı (1-⟪84 ay⟫ vade) KKDF ve BSMV'den muaftır.,,,
ziraat_katilim-41ef8dab7801-p114,0,ziraat_katilim,VADE_SURESI,84 ay,"{""deger"": 84, ""birim"": ""ay""}",0.85,Tahsis Ücreti (1-⟪84 ay⟫ vade) BSMV'den muaftır.,,,
ziraat_katilim-41ef8dab7801-p115,0,ziraat_katilim,VADE_SURESI,60 ay,"{""deger"": 60, ""birim"": ""ay""}",0.85,Yıllık Maliyet Oranı 100.000 TL ⟪60 ay⟫ vadeli Kentsel Dönüşüm İşyeri Finansmanı için finansman tah,,,
ziraat_katilim-41ef8dab7801-p120,0,ziraat_katilim,VADE_SURESI,36 ay,"{""deger"": 36, ""birim"": ""ay""}",0.85,Erken Kapama Komisyonu (1-⟪36 ay⟫ vade) Konut finansmanı yasası kapsamında kullandırılmış fin,,,
ziraat_katilim-41ef8dab7801-p120,1,ziraat_katilim,VADE_SURESI,36 ay,"{""deger"": 36, ""birim"": ""ay""}",0.85,"sası kapsamında kullandırılmış finansmanlarda, kalan vadesi ⟪36 ay⟫ ve daha az ise, bir ya da birden fazla taksidin erken ödenm",,,
ziraat_katilim-41ef8dab7801-p121,0,ziraat_katilim,VADE_SURESI,36 ay,"{""deger"": 36, ""birim"": ""ay""}",0.85,Erken Kapama Komisyonu (⟪36 ay⟫ üzeri vade),,,
ziraat_katilim-41ef8dab7801-p125,0,ziraat_katilim,VADE_SURESI,120 ay,"{""deger"": 120, ""birim"": ""ay""}",0.85,Kâr oranı (1-⟪120 ay⟫ vade) KKDF ve BSMV'den muaftır.,,,
ziraat_katilim-41ef8dab7801-p127,0,ziraat_katilim,VADE_SURESI,120 ay,"{""deger"": 120, ""birim"": ""ay""}",0.85,Tahsis Ücreti (1-⟪120 ay⟫ vade) BSMV'den muaftır.,,,
ziraat_katilim-41ef8dab7801-p128,0,ziraat_katilim,VADE_SURESI,120 ay,"{""deger"": 120, ""birim"": ""ay""}",0.85,Yıllık Maliyet Oranı 100.000 TL ⟪120 ay⟫ vadeli Kentsel Dönüşüm Konut Edinme/Yapım Finansmanı için f,,,
ziraat_katilim-41ef8dab7801-p130,0,ziraat_katilim,VADE_SURESI,24 ay,"{""deger"": 24, ""birim"": ""ay""}",0.85,Azami Oran Açıklama Güncelleme Tarihi Kâr oranı (1-⟪24 ay⟫ vade),,,
ziraat_katilim-41ef8dab7801-p132,0,ziraat_katilim,VADE_SURESI,36 ay,"{""deger"": 36, ""birim"": ""ay""}",0.85,Kâr oranı (25-⟪36 ay⟫ vade) 0 km ve 5 yaşına kadar (dahil) 2. el taşıtlar için ol,,,
ziraat_katilim-41ef8dab7801-p135,0,ziraat_katilim,VADE_SURESI,36 ay,"{""deger"": 36, ""birim"": ""ay""}",0.85,Yıllık Maliyet Oranı 20.000.-TL ⟪36 ay⟫ vadeli Taşıt Finansmanı için finansman tahsis ücreti ve ver,,,
ziraat_katilim-41ef8dab7801-p136,0,ziraat_katilim,VADE_SURESI,48 ay,"{""deger"": 48, ""birim"": ""ay""}",0.85,Kâr Oranı (37-⟪48 ay⟫ vade) 0 km ve 5 yaşına kadar (dahil) 2. el taşıtlar için ol,,,
ziraat_katilim-41ef8dab7801-p138,0,ziraat_katilim,VADE_SURESI,60 ay,"{""deger"": 60, ""birim"": ""ay""}",0.85,Azami Oran Açıklama Güncelleme Tarihi Tahsis Ücreti (1-⟪60 ay⟫ vade),,,
ziraat_katilim-41ef8dab7801-p141,0,ziraat_katilim,VADE_SURESI,24 ay,"{""deger"": 24, ""birim"": ""ay""}",0.85,Kâr oranı (1-⟪24 ay⟫ vade) 0 km ve 5 yaşına kadar (dahil) 2. el taşıtlar için ol,,,
ziraat_katilim-41ef8dab7801-p142,0,ziraat_katilim,VADE_SURESI,36 ay,"{""deger"": 36, ""birim"": ""ay""}",0.85,Kâr oranı (25-⟪36 ay⟫ vade) 0 km ve 5 yaşına kadar (dahil) 2. el taşıtlar için ol,,,
ziraat_katilim-41ef8dab7801-p144,0,ziraat_katilim,VADE_SURESI,48 ay,"{""deger"": 48, ""birim"": ""ay""}",0.85,Tahsis Ücreti (1-⟪48 ay⟫ vade) O 0 km ve 5 yaşına kadar (dahil) 2. el taşıtlar için,,,
ziraat_katilim-41ef8dab7801-p145,0,ziraat_katilim,VADE_SURESI,36 ay,"{""deger"": 36, ""birim"": ""ay""}",0.85,Yıllık Maliyet Oranı 20.000.-TL ⟪36 ay⟫ vadeli Taşıt Finansmanı için finansman tahsis ücreti ve ver,,,
ziraat_katilim-41ef8dab7801-p149,0,ziraat_katilim,VADE_SURESI,24 ay,"{""deger"": 24, ""birim"": ""ay""}",0.85,Kâr oranı (1-⟪24 ay⟫ vade) 0 km ve 5 yaşına kadar (dahil) 2. el taşıtlar için ol,,,
ziraat_katilim-41ef8dab7801-p151,0,ziraat_katilim,VADE_SURESI,36 ay,"{""deger"": 36, ""birim"": ""ay""}",0.85,Tahsis Ücreti (1-⟪36 ay⟫ vade) 0 km ve 5 yaşına kadar (dahil) 2. el taşıtlar için ol,,,
ziraat_katilim-41ef8dab7801-p152,0,ziraat_katilim,VADE_SURESI,24 ay,"{""deger"": 24, ""birim"": ""ay""}",0.85,Yıllık Maliyet Oranı 20.000.-TL ⟪24 ay⟫ vadeli Taşıt Finansmanı için finansman tahsis ücreti ve ver,,,
ziraat_katilim-41ef8dab7801-p157,0,ziraat_katilim,VADE_SURESI,12 ay,"{""deger"": 12, ""birim"": ""ay""}",0.85,Kâr oranı (1-⟪12 ay⟫ vade) 0 km ve 5 yaşına kadar (dahil) 2. el taşıtlar için de,,,
ziraat_katilim-41ef8dab7801-p159,0,ziraat_katilim,VADE_SURESI,24 ay,"{""deger"": 24, ""birim"": ""ay""}",0.85,Tahsis Ücreti (1-⟪24 ay⟫ vade) 0 km ve 5 yaşına kadar (dahil) 2. el taşıtlar için ol,,,
ziraat_katilim-41ef8dab7801-p160,0,ziraat_katilim,VADE_SURESI,12 ay,"{""deger"": 12, ""birim"": ""ay""}",0.85,Yıllık Maliyet Oranı 20.000.-TL ⟪12 ay⟫ vadeli Taşıt Finansmanı için finansman tahsis ücreti ve ver,,,
ziraat_katilim-41ef8dab7801-p162,0,ziraat_katilim,VADE_SURESI,24 ay,"{""deger"": 24, ""birim"": ""ay""}",0.85,Azami Oran Açıklama Güncelleme Tarihi Kâr oranı (1-⟪24 ay⟫ vade),,,
ziraat_katilim-41ef8dab7801-p164,0,ziraat_katilim,VADE_SURESI,36 ay,"{""deger"": 36, ""birim"": ""ay""}",0.85,Kâr oranı (25-⟪36 ay⟫ vade) 0 km ve 5 yaşına kadar (dahil) 2. el taşıtlar için ol,,,
ziraat_katilim-41ef8dab7801-p165,0,ziraat_katilim,VADE_SURESI,60 ay,"{""deger"": 60, ""birim"": ""ay""}",0.85,Tahsis Ücreti (1-⟪60 ay⟫ vade) 0 km ve 5 yaşına kadar (dahil) 2. el taşıtlar için ol,,,
ziraat_katilim-41ef8dab7801-p168,0,ziraat_katilim,VADE_SURESI,24 ay,"{""deger"": 24, ""birim"": ""ay""}",0.85,Yıllık Maliyet Oranı 20.000.-TL ⟪24 ay⟫ vadeli Taşıt Finansmanı için finansman tahsis ücreti ve ver,,,
ziraat_katilim-41ef8dab7801-p169,0,ziraat_katilim,VADE_SURESI,48 ay,"{""deger"": 48, ""birim"": ""ay""}",0.85,Kâr oranı (37-⟪48 ay⟫ vade) 0 km ve 5 yaşına kadar (dahil) 2. el taşıtlar için ol,,,
ziraat_katilim-41ef8dab7801-p173,0,ziraat_katilim,VADE_SURESI,24 ay,"{""deger"": 24, ""birim"": ""ay""}",0.85,Kar Oranı (1-⟪24 ay⟫ vade) 0 km ve 5 yaşına kadar (dahil) 2. el taşıtlar için ol,,,
ziraat_katilim-41ef8dab7801-p174,0,ziraat_katilim,VADE_SURESI,36 ay,"{""deger"": 36, ""birim"": ""ay""}",0.85,Kar Oranı (25-⟪36 ay⟫ vade) 0 km ve 5 yaşına kadar (dahil) 2. el taşıtlar için ol,,,
ziraat_katilim-41ef8dab7801-p176,0,ziraat_katilim,VADE_SURESI,48 ay,"{""deger"": 48, ""birim"": ""ay""}",0.85,Tahsis Ücreti (1-⟪48 ay⟫ vade) 0 km ve 5 yaşına kadar (dahil) 2. el taşıtlar için ol,,,
ziraat_katilim-41ef8dab7801-p177,0,ziraat_katilim,VADE_SURESI,36 ay,"{""deger"": 36, ""birim"": ""ay""}",0.85,Yıllık Maliyet Oranı 20.000.-TL ⟪36 ay⟫ vadeli Taşıt Finansmanı için finansman tahsis ücreti ve ver,,,
ziraat_katilim-41ef8dab7801-p181,0,ziraat_katilim,VADE_SURESI,24 ay,"{""deger"": 24, ""birim"": ""ay""}",0.85,Kâr oranı (1-⟪24 ay⟫ vade) 0 km ve 5 yaşına kadar (dahil) 2. el taşıtlar için ol,,,
ziraat_katilim-41ef8dab7801-p183,0,ziraat_katilim,VADE_SURESI,36 ay,"{""deger"": 36, ""birim"": ""ay""}",0.85,Tahsis Ücreti (1-⟪36 ay⟫ vade) 0 km ve 5 yaşına kadar (dahil) 2. el taşıtlar için ol,,,
ziraat_katilim-41ef8dab7801-p184,0,ziraat_katilim,VADE_SURESI,36 ay,"{""deger"": 36, ""birim"": ""ay""}",0.85,Yıllık Maliyet Oranı 20.000.-TL ⟪36 ay⟫ vadeli Taşıt Finansmanı için finansman tahsis ücreti ve ver,,,
ziraat_katilim-41ef8dab7801-p188,0,ziraat_katilim,VADE_SURESI,12 ay,"{""deger"": 12, ""birim"": ""ay""}",0.85,Kar Oranı (1-⟪12 ay⟫ vade) 0 km ve 5 yaşına kadar (dahil) 2. el taşıtlar için ol,,,
ziraat_katilim-41ef8dab7801-p190,0,ziraat_katilim,VADE_SURESI,24 ay,"{""deger"": 24, ""birim"": ""ay""}",0.85,Tahsis Ücreti (1-⟪24 ay⟫ vade) 0 km ve 5 yaşına kadar (dahil) 2. el taşıtlar için ol,,,
ziraat_katilim-41ef8dab7801-p191,0,ziraat_katilim,VADE_SURESI,12 ay,"{""deger"": 12, ""birim"": ""ay""}",0.85,Yıllık Maliyet Oranı 20.000.-TL ⟪12 ay⟫ vadeli Taşıt Finansmanı için finansman tahsis ücreti ve ver,,,
ziraat_katilim-41ef8dab7801-p194,0,ziraat_katilim,HARCAMA_ESIGI,"350,92 TL","{""deger"": 350.92, ""birim"": ""TRY""}",0.8,"⟪350,92 TL⟫ Masraf Adı Asgari Tutar Asgari Oran",,,
ziraat_katilim-41ef8dab7801-p196,0,ziraat_katilim,TAHSIS_UCRETI,"350,92 TL","{""deger"": 350.92, ""birim"": ""TRY""}",0.85,"Rehin Kaldırma İşlem Ücreti ⟪350,92 TL⟫ Masraf Adı",,,
ziraat_katilim-522ea2260bee-p005,0,ziraat_katilim,HARCAMA_ESIGI,10.000 TL,"{""deger"": 10000.0, ""birim"": ""TRY""}",0.8,"Katılma hesabınızı en az ⟪10.000 TL⟫, 10.000 USD ve 10.000 EUR olarak açabilirsiniz.",,,
ziraat_katilim-522ea2260bee-p006,0,ziraat_katilim,VADE_SURESI,1 ay,"{""deger"": 1, ""birim"": ""ay""}",0.85,"Hesabınızın vadesi 1 yıldır. Kar payı ödemeleri ⟪1 ay⟫ 3 ay , 6 ay veya 1 yıl olarak yapılmaktadır.",,,
ziraat_katilim-522ea2260bee-p006,1,ziraat_katilim,VADE_SURESI,3 ay,"{""deger"": 3, ""birim"": ""ay""}",0.85,"Hesabınızın vadesi 1 yıldır. Kar payı ödemeleri 1 ay ⟪3 ay⟫ , 6 ay veya 1 yıl olarak yapılmaktadır.",,,
ziraat_katilim-522ea2260bee-p006,2,ziraat_katilim,VADE_SURESI,6 ay,"{""deger"": 6, ""birim"": ""ay""}",0.85,"Hesabınızın vadesi 1 yıldır. Kar payı ödemeleri 1 ay 3 ay , ⟪6 ay⟫ veya 1 yıl olarak yapılmaktadır.",,,
ziraat_katilim-522ea2260bee-p006,3,ziraat_katilim,VADE_SURESI,1 yıl,"{""deger"": 12, ""birim"": ""ay""}",0.8,"n vadesi 1 yıldır. Kar payı ödemeleri 1 ay 3 ay , 6 ay veya ⟪1 yıl⟫ olarak yapılmaktadır.",,,
ziraat_katilim-522ea2260bee-p007,0,ziraat_katilim,VADE_SURESI,1 yıl,"{""deger"": 12, ""birim"": ""ay""}",0.8,2012/4133 sayılı Bakanlar Kurulu Kararı'na göre ⟪1 yıl⟫ ve daha uzun vadeli hesaplar ile dönemsel kâr payı ödemeli,,,
ziraat_katilim-522ea2260bee-p007,1,ziraat_katilim,VADE_SURESI,1 ay,"{""deger"": 1, ""birim"": ""ay""}",0.85,"ve daha uzun vadeli hesaplar ile dönemsel kâr payı ödemeli (⟪1 ay⟫, 3 ay 6 ay ya da 1 yıl) hesaplarda vadeden önce en fazla 2",,,
ziraat_katilim-522ea2260bee-p007,2,ziraat_katilim,VADE_SURESI,3 ay,"{""deger"": 3, ""birim"": ""ay""}",0.85,"a uzun vadeli hesaplar ile dönemsel kâr payı ödemeli (1 ay, ⟪3 ay⟫ 6 ay ya da 1 yıl) hesaplarda vadeden önce en fazla 2 defa v",,,
ziraat_katilim-522ea2260bee-p007,3,ziraat_katilim,VADE_SURESI,6 ay,"{""deger"": 6, ""birim"": ""ay""}",0.85,"n vadeli hesaplar ile dönemsel kâr payı ödemeli (1 ay, 3 ay ⟪6 ay⟫ ya da 1 yıl) hesaplarda vadeden önce en fazla 2 defa ve top",,,
ziraat_katilim-522ea2260bee-p007,4,ziraat_katilim,VADE_SURESI,1 yıl,"{""deger"": 12, ""birim"": ""ay""}",0.8,"saplar ile dönemsel kâr payı ödemeli (1 ay, 3 ay 6 ay ya da ⟪1 yıl⟫) hesaplarda vadeden önce en fazla 2 defa ve toplamda anapar",,,
ziraat_katilim-522ea2260bee-p020,0,ziraat_katilim,VADE_SURESI,1 yıl,"{""deger"": 12, ""birim"": ""ay""}",0.8,"r payı ödemesi tercihe göre 1 aylık, 3 aylık, 6 aylık ya da ⟪1 yıl⟫ olarak yapılabilen hesap türüdür. Birikimlerin uzun vadeli",,,
ziraat_katilim-522ea2260bee-p026,0,ziraat_katilim,KAMPANYA_SURESI,28.06.2023,"{""tarih"": ""2023-06-28""}",0.82,Yılda Bir Kâr Payı Ödemeli Stopaj Oranı *⟪28.06.2023⟫ tarihi itibari ile açılan veya yenilenen katılma hesapları,,,
ziraat_katilim-522ea2260bee-p029,0,ziraat_katilim,KAMPANYA_SURESI,28.06.2023,"{""tarih"": ""2023-06-28""}",0.82,YILDA BİR KÂR PAYI ÖDEMELİ Stopaj Oranı *⟪28.06.2023⟫ tarihi itibari ile açılan veya yenilenen katılma hesapları,,,
ziraat_katilim-522ea2260bee-p035,0,ziraat_katilim,KAMPANYA_SURESI,26/09/2004,"{""tarih"": ""2004-09-26""}",0.82,⟪26/09/2004⟫ tarihli ve 5237 sayılı Türk Ceza Kanunu’nun 282. maddesinde,,,
ziraat_katilim-760f7d95fa99-p003,0,ziraat_katilim,HARCAMA_ESIGI,"243,84 TL","{""deger"": 243.84, ""birim"": ""TRY""}",0.8,"⟪243,84 TL⟫ BSMV Dahildir Masraf Adı Asgari Tutar",,,
ziraat_katilim-760f7d95fa99-p016,0,ziraat_katilim,TAHSIS_UCRETI,250 TL,"{""deger"": 250.0, ""birim"": ""TRY""}",0.85,"İşlem Ücreti (TL) Fatura tutarı ⟪250 TL⟫'ye kadar 5TL , Fatura tutarı 250 TL ve üzerindeki anlık tah",,,
ziraat_katilim-760f7d95fa99-p016,1,ziraat_katilim,TAHSIS_UCRETI,5TL,"{""deger"": 5.0, ""birim"": ""TRY""}",0.85,"İşlem Ücreti (TL) Fatura tutarı 250 TL'ye kadar ⟪5TL⟫ , Fatura tutarı 250 TL ve üzerindeki anlık tahsilatlardan %",,,
ziraat_katilim-760f7d95fa99-p016,2,ziraat_katilim,TAHSIS_UCRETI,250 TL,"{""deger"": 250.0, ""birim"": ""TRY""}",0.85,"reti (TL) Fatura tutarı 250 TL'ye kadar 5TL , Fatura tutarı ⟪250 TL⟫ ve üzerindeki anlık tahsilatlardan %2 ücret tahsil edilir.",,,
ziraat_katilim-760f7d95fa99-p022,0,ziraat_katilim,HARCAMA_ESIGI,64 TL,"{""deger"": 64.0, ""birim"": ""TRY""}",0.8,17.⟪64 TL⟫ BSMV dahildir. Masraf Adı Asgari Tutar,,,
ziraat_katilim-760f7d95fa99-p050,0,ziraat_katilim,HARCAMA_ESIGI,"3.660,00 TL","{""deger"": 3660.0, ""birim"": ""TRY""}",0.8,"⟪3.660,00 TL⟫ KDV Dahildir. Masraf Adı Asgari Tutar",,,
ziraat_katilim-760f7d95fa99-p089,0,ziraat_katilim,HARCAMA_ESIGI,1.300 TL,"{""deger"": 1300.0, ""birim"": ""TRY""}",0.8,⟪1.300 TL⟫ BSMV dahildir. Masraf Adı Asgari Tutar,,,
ziraat_katilim-af4b06e7cd79-p004,0,ziraat_katilim,HARCAMA_ESIGI,"39,88 TL","{""deger"": 39.88, ""birim"": ""TRY""}",0.8,"⟪39,88 TL⟫ BSMV hariçtir Masraf Adı Asgari Tutar",,,
ziraat_katilim-af4b06e7cd79-p013,0,ziraat_katilim,HARCAMA_ESIGI,"39,88 TL","{""deger"": 39.88, ""birim"": ""TRY""}",0.8,"⟪39,88 TL⟫ BSMV hariçtir Masraf Adı Asgari Tutar",,,
ziraat_katilim-af4b06e7cd79-p025,0,ziraat_katilim,HARCAMA_ESIGI,"398,84 TL","{""deger"": 398.84, ""birim"": ""TRY""}",0.8,"⟪398,84 TL⟫ BSMV hariçtir Masraf Adı Asgari Tutar",,,
ziraat_katilim-af4b06e7cd79-p034,0,ziraat_katilim,ODUL_MIKTARI,"60,00 TL","{""deger"": 60.0, ""birim"": ""TRY""}",0.83,"⟪60,00 TL⟫ 2.107,00 TL 0-50.000 TL arası nakit çekimler ücretsizdir. 5",,,
ziraat_katilim-af4b06e7cd79-p034,1,ziraat_katilim,ODUL_MIKTARI,"2.107,00 TL","{""deger"": 2107.0, ""birim"": ""TRY""}",0.83,"60,00 TL ⟪2.107,00 TL⟫ 0-50.000 TL arası nakit çekimler ücretsizdir. 50.000 TL üze",,,
ziraat_katilim-af4b06e7cd79-p034,2,ziraat_katilim,ODUL_MIKTARI,50.000 TL,"{""deger"": 50000.0, ""birim"": ""TRY""}",0.83,"60,00 TL 2.107,00 TL 0-⟪50.000 TL⟫ arası nakit çekimler ücretsizdir. 50.000 TL üzeri için uygu",,,
ziraat_katilim-af4b06e7cd79-p034,3,ziraat_katilim,MASRAF_DURUMU,ücretsiz,"{""metin"": ""ücretsiz""}",0.7,"60,00 TL 2.107,00 TL 0-50.000 TL arası nakit çekimler ⟪ücretsiz⟫dir. 50.000 TL üzeri için uygulanan ücret orana göre değişik",,,
ziraat_katilim-af4b06e7cd79-p034,4,ziraat_katilim,ODUL_MIKTARI,50.000 TL,"{""deger"": 50000.0, ""birim"": ""TRY""}",0.83,"L 2.107,00 TL 0-50.000 TL arası nakit çekimler ücretsizdir. ⟪50.000 TL⟫ üzeri için uygulanan ücret orana göre değişiklik göstermekt",,,
ziraat_katilim-af4b06e7cd79-p038,0,ziraat_katilim,HARCAMA_ESIGI,00 TL,"{""deger"": 0.0, ""birim"": ""TRY""}",0.8,0.⟪00 TL⟫ BSMV dahildir. Masraf Adı Asgari Tutar,,,
ziraat_katilim-af4b06e7cd79-p046,0,ziraat_katilim,HARCAMA_ESIGI,00 TL,"{""deger"": 0.0, ""birim"": ""TRY""}",0.8,0.⟪00 TL⟫ BSMV hariçtir Masraf Adı Asgari Tutar,,,
ziraat_katilim-af4b06e7cd79-p051,0,ziraat_katilim,HARCAMA_ESIGI,"398,84 TL","{""deger"": 398.84, ""birim"": ""TRY""}",0.8,"⟪398,84 TL⟫ BSMV HARİÇ Masraf Adı Asgari Tutar",,,
ziraat_katilim-af4b06e7cd79-p056,0,ziraat_katilim,HARCAMA_ESIGI,"398,84 TL","{""deger"": 398.84, ""birim"": ""TRY""}",0.8,"⟪398,84 TL⟫ BSMV hariçtir Masraf Adı Asgari Tutar",,,
ziraat_katilim-af4b06e7cd79-p061,0,ziraat_katilim,HARCAMA_ESIGI,"398,84 TL","{""deger"": 398.84, ""birim"": ""TRY""}",0.8,"⟪398,84 TL⟫ BSMV HARİÇ Masraf Adı Asgari Tutar",,,
ziraat_katilim-af4b06e7cd79-p066,0,ziraat_katilim,HARCAMA_ESIGI,"398,84 TL","{""deger"": 398.84, ""birim"": ""TRY""}",0.8,"⟪398,84 TL⟫ BSMV HARİÇ Masraf Adı Asgari Tutar",,,
ziraat_katilim-af4b06e7cd79-p071,0,ziraat_katilim,HARCAMA_ESIGI,0 TL,"{""deger"": 0.0, ""birim"": ""TRY""}",0.8,⟪0 TL⟫ BSMV HARİÇ Masraf Adı Asgari Tutar Asgari Oran,,,
ziraat_katilim-af4b06e7cd79-p076,0,ziraat_katilim,HARCAMA_ESIGI,"797,68 TL","{""deger"": 797.68, ""birim"": ""TRY""}",0.8,"⟪797,68 TL⟫ BSMV hariçtir Masraf Adı Asgari Tutar",,,
ziraat_katilim-af4b06e7cd79-p084,0,ziraat_katilim,HARCAMA_ESIGI,"797,68 TL","{""deger"": 797.68, ""birim"": ""TRY""}",0.8,"⟪797,68 TL⟫ BSMV HARİÇ Masraf Adı Asgari Tutar",,,
ziraat_katilim-af4b06e7cd79-p089,0,ziraat_katilim,HARCAMA_ESIGI,"797,68 TL","{""deger"": 797.68, ""birim"": ""TRY""}",0.8,"⟪797,68 TL⟫ BSMV HARİÇ Masraf Adı Asgari Tutar",,,
ziraat_katilim-af4b06e7cd79-p094,0,ziraat_katilim,HARCAMA_ESIGI,"398,83 TL","{""deger"": 398.83, ""birim"": ""TRY""}",0.8,"⟪398,83 TL⟫ BSMV HARİÇ Masraf Adı Asgari Tutar",,,
ziraat_katilim-3469ceea8720-p005,0,ziraat_katilim,HARCAMA_ESIGI,"9.750,00 TL","{""deger"": 9750.0, ""birim"": ""TRY""}",0.8,"⟪9.750,00 TL⟫ BSMV dahildir. Masraf Adı Asgari Tutar",,,
ziraat_katilim-3469ceea8720-p008,0,ziraat_katilim,HARCAMA_ESIGI,"6.500,00 TL","{""deger"": 6500.0, ""birim"": ""TRY""}",0.8,"⟪6.500,00 TL⟫ BSMV dahildir. Masraf Adı Asgari Tutar",,,
ziraat_katilim-2204690813fe-p003,0,ziraat_katilim,MASRAF_DURUMU,Ücretsiz,"{""metin"": ""ücretsiz""}",0.7,⟪Ücretsiz⟫ E-Posta Cari Hesap Ekstresi (TL) Sayfa Başına,,,
ziraat_katilim-2204690813fe-p004,0,ziraat_katilim,MASRAF_DURUMU,Ücretsiz,"{""metin"": ""ücretsiz""}",0.7,⟪Ücretsiz⟫ Diğer Gönderim Kanalları Cari Hesap Ekstresi (TL) Sayfa Baş,,,
ziraat_katilim-2204690813fe-p007,0,ziraat_katilim,ODUL_MIKTARI,50.000 TL,"{""deger"": 50000.0, ""birim"": ""TRY""}",0.83,Diğer Şubeden Para Çekme 0-⟪50.000 TL⟫ arası nakit çekimler ücretsizdir. 50.000 TL üzeri için uygu,,,
ziraat_katilim-2204690813fe-p007,1,ziraat_katilim,MASRAF_DURUMU,ücretsiz,"{""metin"": ""ücretsiz""}",0.7,Diğer Şubeden Para Çekme 0-50.000 TL arası nakit çekimler ⟪ücretsiz⟫dir. 50.000 TL üzeri için uygulanan ücret orana göre değişik,,,
ziraat_katilim-2204690813fe-p007,2,ziraat_katilim,ODUL_MIKTARI,50.000 TL,"{""deger"": 50000.0, ""birim"": ""TRY""}",0.83,en Para Çekme 0-50.000 TL arası nakit çekimler ücretsizdir. ⟪50.000 TL⟫ üzeri için uygulanan ücret orana göre değişiklik göstermekt,,,
ziraat_katilim-3cc4281f0de5-p008,0,ziraat_katilim,HARCAMA_ESIGI,00 TL,"{""deger"": 0.0, ""birim"": ""TRY""}",0.8,Kayıp Çek 125.⟪00 TL⟫ Masraf Adı Asgari Tutar,,,
ziraat_katilim-3cc4281f0de5-p010,0,ziraat_katilim,ODUL_MIKTARI,"350,00 TL","{""deger"": 350.0, ""birim"": ""TRY""}",0.83,"Güncelleme Tarihi Müşterinin Kendi Çeki ⟪350,00 TL⟫",,,
ziraat_katilim-3cc4281f0de5-p011,0,ziraat_katilim,ODUL_MIKTARI,"2.250,00 TL","{""deger"": 2250.0, ""birim"": ""TRY""}",0.83,"⟪2.250,00 TL⟫ Bankamız Blokeli Çeki 350,00 TL",,,
ziraat_katilim-3cc4281f0de5-p011,1,ziraat_katilim,ODUL_MIKTARI,"350,00 TL","{""deger"": 350.0, ""birim"": ""TRY""}",0.83,"2.250,00 TL Bankamız Blokeli Çeki ⟪350,00 TL⟫",,,
ziraat_katilim-3cc4281f0de5-p012,0,ziraat_katilim,HARCAMA_ESIGI,"2.250,00 TL","{""deger"": 2250.0, ""birim"": ""TRY""}",0.8,"⟪2.250,00 TL⟫ Masraf Adı Asgari Tutar Asgari Oran",,,
ziraat_katilim-3cc4281f0de5-p028,0,ziraat_katilim,HARCAMA_ESIGI,00 TL,"{""deger"": 0.0, ""birim"": ""TRY""}",0.8,100.⟪00 TL⟫ Masraf Adı Asgari Tutar Asgari Oran,,,
ziraat_katilim-3cc4281f0de5-p044,0,ziraat_katilim,HARCAMA_ESIGI,"550,00 TL","{""deger"": 550.0, ""birim"": ""TRY""}",0.8,"⟪550,00 TL⟫ Masraf Adı Asgari Tutar Asgari Oran",,,
ziraat_katilim-3cc4281f0de5-p047,0,ziraat_katilim,HARCAMA_ESIGI,51 TL,"{""deger"": 51.0, ""birim"": ""TRY""}",0.8,Haberleşme Ücreti 58.⟪51 TL⟫ Masraf Adı Asgari Tutar,,,
ziraat_katilim-3cc4281f0de5-p053,0,ziraat_katilim,HARCAMA_ESIGI,"550,00 TL","{""deger"": 550.0, ""birim"": ""TRY""}",0.8,"⟪550,00 TL⟫ Masraf Adı Asgari Tutar Asgari Oran",,,
ziraat_katilim-9dc4c8b5798e-p022,0,ziraat_katilim,HARCAMA_ESIGI,"0,01 TL","{""deger"": 0.01, ""birim"": ""TRY""}",0.8,"İşlem tutarı üzerinden yüz binde bir oranında (Minimum ⟪0,01 TL⟫) tahsil edilir. BSMV hariçtir.",,,
